name,profile_path,first_name,last_name,initials,birthday,birth_year,birth_place,is_ivy,height,movie_credits,tv_credits,popularity
Freida Pinto,/dKsiD6142P59FQsC8L8qXOVx8LQ.jpg,Freida,Pinto,FP,1984-10-18,1984.0,"Bombay, Maharashtra, India",False,,Rise of the Planet of the Apes|Slumdog Millionaire,The Daily Show|The Tonight Show with Jay Leno|Late Night with Seth Meyers|The Late Late Show with Craig Ferguson|The Mindy Project|The Late Late Show with James Corden|Guerrilla|Chelsea|The Path|The Kelly Clarkson Show|India: Nature's Wonderland|The Frame|Koffee with Karan|India's Most Desirable|Off Camera with Sam Jones|Surface|Variety Studio: Actors on Actors|Unaccustomed Earth,2.951
Kelsey Grammer,/5zik4VJim6YTSWDjC7tkp13wxUp.jpg,Kelsey,Grammer,KG,1955-02-21,1955.0,"St. Thomas, U.S. Virgin Islands",False,,X-Men: The Last Stand|Toy Story 2,Cheers|The Simpsons|Kate & Allie|The Ellen DeGeneres Show|The Tony Danza Show|Stark Raving Mad|Star Trek: The Next Generation|Jimmy Kimmel Live!|The Daily Show|LIVE with Kelly and Mark|Girlfriends|The View|The American Revolution|Wings|The Tonight Show with Jay Leno|Web Junk 20|Frasier|30 Rock|Back to You|The Jay Leno Show|Late Night with Conan O'Brien|Just Shoot Me!|Celebrities Uncensored|Baby Talk|Roc|Gary the Rat|Medium|You're Not a Monster|Generation Boom|Hank|Good Day Live|A Dog's Life|Kelsey Grammer Presents: The Sketch Show|LIVE with Kelly and Mark|Pioneers of Television|J.J. Starbuck|Boss|Saturday Night Live|Partners|Tony Awards|Dr. Death|Dr. Death|Trollhunters: Tales of Arcadia|The Last Tycoon|Father of the Pride|Who Do You Think You Are?|Project Runway|The Nineties|Kennedy|Sherri|Flowers in the Attic: The Origin|Proven Innocent|The Kelly Clarkson Show|Shatner's Raw Nerve|The Reichen Show|Rachael Ray|Porters|Stars in the House|Modern Family|The Graham Norton Show|Frasier|Fired Up|Off Script with The Hollywood Reporter|The Ghost and Molly McGee|Unbreakable Kimmy Schmidt|Carol's Second Act|Wizards: Tales of Arcadia|Tony Awards|The Tonight Show Starring Jimmy Fallon|Golden Globe Awards|Golden Globe Awards|Kelsey Grammer's Historic Battles for America|Golden Globe Awards|Firing Line with Margaret Hoover|Crossings|George: Rise of a Revolutionary|Dog Whisperer|Saturday Night Live,2.9416
Dan Stevens,/fFsgginZKH527o38ZfdDxuzx7Ew.jpg,Dan,Stevens,DS,1982-10-10,1982.0,"Croydon, London, England, UK",False,,Beauty and the Beast,"Gaslit|Solos|Solos|Downton Abbey|Sense and Sensibility|Solar Opposites|Legion|Frankenstein|The Line of Beauty|Kipo and the Age of Wonderbeasts|Love, Death & Robots|Zero Day|Have I Got a Bit More News for You|Guillermo del Toro's Cabinet of Curiosities|Among Us|Agatha Christie's Marple|Metropolis|Welcome to Chippendales|The Graham Norton Show|Off Camera with Sam Jones|Cinema Toast|The Milk Chug|Love, Death & Robots|Bad Thoughts|Bad Thoughts|LEGO Star Wars: Rebuild the Galaxy - Pieces of the Past|Have I Got News for You|The American Revolution",2.9399
Brian Cox,/scSjbFCTRngXlkJRoKptM5kQGw7.jpg,Brian,Cox,BC,1946-06-01,1946.0,"Dundee, Scotland, UK",False,,Troy|Zodiac|X2|Rise of the Planet of the Apes,"French & Saunders|Deadwood|The Tony Danza Show|The One Show|Question Time|Minder|Inspector Morse|Richard & Judy|Superman: The Animated Series|The Colbert Report|The Big Battalions|Nuremberg|Red Dwarf|Van der Valk|One Life|The Jonathan Ross Show|The Take|Acting|Carpool Karaoke: The Series|The Late Show with Stephen Colbert|Hammer House of Horror|The Straits|Perfect Scoundrels|Unnatural Causes|Performance|Shetland|The Colour of Magic|A Touch of Cloth|Sharpe|The Slap|The Late Show with Stephen Colbert|The Game|Tooned|Brian Cox: How The Other Half Live|The Simpsons|War and Peace|Penny Dreadful|LIVE with Kelly and Mark|Top Gear|Frasier|Blade Runner: Black Lotus|The Graham Norton Show|007: Road to a Million|Therese Raquin|Late Night with Seth Meyers|Bob Servant|The Great War: The People's Story|Brian Cox's Russia|The Sinking of the Laconia|Piers Morgan Uncensored|The Tonight Show Starring Jimmy Fallon|Succession|The Day of the Triffids|Made of Money with Brian Cox|Variety Studio: Actors on Actors|Aqua Teen Hunger Force|Last Week Tonight with John Oliver|The Russell Howard Hour|The Daily Show|Medici: Masters of Florence|Celebrity Antiques Road Trip|Manhunt|Have I Got a Bit More News for You|Sunday with Laura Kuenssberg|Addicted to Pleasure|Real Time with Bill Maher|Shakespeare: The Animated Tales|Play for Today|The Modern World: Ten Great Writers|Unsinkable|Amol Rajan Interviews|BBC Play of the Month|Great Performances|Out|Shakespeare: Rise of a Genius|The Last Leg|The Jonathan Ross Show|Good Omens|VE Day 80|Playhouse|The Gamblers|Target|Longitude|The Devil's Crown|House on the Hill|Have I Got News for You|Theatre 625|Churchill's People|Kings|I, Caesar – The Rise and Fall of the Roman Empire|Jimmy Kimmel Live!|Masters of Darkness",2.9377
Anthony Ramos,/seFm2fKh6reyZaaCg7DmRpodLCw.jpg,Anthony,Ramos,AR,1991-11-01,1991.0,"New York City, New York, USA",False,,A Star Is Born,LIVE with Kelly and Mark|The Daily Show|Younger|Ironheart|In Treatment|She's Gotta Have It|The Kelly Clarkson Show|Sherri|Law & Order: Special Victims Unit|Elena of Avalor|Will & Grace|Some Good News|The Voice|The Oscars|The Tonight Show Starring Jimmy Fallon|MTV Video Music Awards|On the Go with Gabe|Finding Your Roots|The Beauty|Golden Globe Awards|Watch What Happens Live with Andy Cohen|Big Brother|Tony Awards|Tony Awards|MTV Movie & TV Awards,2.9348
Christopher Lloyd,/nxVjpyb3UrfbPZnEyDNlQVlFAs5.jpg,Christopher,Lloyd,CL,1938-10-22,1938.0,"Stamford, Connecticut, USA",False,,Back to the Future|Back to the Future Part II|Back to the Future Part III|One Flew Over the Cuckoo's Nest,The Tony Danza Show|Numb3rs|Fringe|I Dream|King of the Hill|Ed|Spin City|Malcolm in the Middle|Best of the West|Street Hawk|Masters of Horror|Cyberchase|A.P. Bio|Buenas noches|Stacked|Tremors|Expedition: Back To The Future|Back to the Future|Clubhouse|The Word|Deadly Games|The Alan Titchmarsh Show|The Mandalorian|Semi-Tough|Live from Studio Five|The Witches of Oz|Meteor|Saturday Night Live|Taxi|Psych|Chuck|The West Wing|Amazing Stories|Knights of Bloodsteel|Spin City|The Big Bang Theory|12 Monkeys|12 Monkeys|12 Monkeys|Head Case|The Michael J. Fox Show|Cheers|The Conners|Fallen Angels|R. L. Stine's The Haunting Hour|James Cameron's Story of Science Fiction|Stars in the House|A Million Little Things|Over the Garden Wall|Knuckles|The Simpsons|The Real History of Science Fiction|Reunited Apart|Barney Miller|Barney Miller|Law & Order: Criminal Intent|NCIS|Taxi|Raising Hope|Everybody's Live with John Mulaney|Hacks|Wednesday|Jimmy Kimmel Live!|El hormiguero,2.9305
Oliver Platt,/ipBzOzgWRdxxYoM5xNN1cfenFaC.jpg,Oliver,Platt,OP,1960-01-12,1960.0,"Windsor, Ontario, Canada",False,,2012|X-Men: First Class,The Ellen DeGeneres Show|Jimmy Kimmel Live!|Miami Vice|Huff|Deadline|Nip/Tuck|The Equalizer|The Bronx Is Burning|Wiseguy|Queens Supreme|The Big C|NOVA|Chicago Med|The West Wing|Modern Family|Chicago Fire|American Experience|The Bear|Chicago P.D.|Sofia the First|Fargo|Prohibition|The Good Wife|Bored to Death|JFK,2.9222
Cole Hauser,/1SNoIDILoXtAUJu4f7nDCPVQH5j.jpg,Cole,Hauser,CH,1975-03-22,1975.0,"Santa Barbara, California, USA",False,,Good Will Hunting,K-Ville|ER|High Incident|Good Day Live|The Late Late Show with Craig Kilborn|Chase|The Lizzie Borden Chronicles|Rogue|Yellowstone|Golden Globe Awards|The Dutton Ranch|Jimmy Kimmel Live!,2.9205
Angela Bassett,/tKnuviliyeKNGlo26IU5gIrJAtd.jpg,Angela,Bassett,AB,1958-08-16,1958.0,"New York City, New York, USA",False,,Black Panther|Soul,The Simpsons|The Flash|The Ellen DeGeneres Show|Spenser: For Hire|thirtysomething|A Man Called Hawk|Alias|The Bernie Mac Show|The Cosby Show|227|The View|Tamron Hall|Finding Your Roots|The Tonight Show Starring Jimmy Fallon|Nightmare Cafe|ER|A Black Lady Sketch Show|Tour of Duty|Stat|The Oscars|Critics Choice Awards|American Horror Story|What If...?|Marvel Studios Legends|American Horror Story|Close to the Enemy|Red Table Talk|The Late Late Show with James Corden|American Horror Story|Reading Rainbow|Queens|9-1-1|Family of Spies|The Kelly Clarkson Show|Africans in America: America's Journey Through Slavery|Zero Day|Close Up with The Hollywood Reporter|9-1-1: Lone Star|Golden Globe Awards|RuPaul's Drag Race All Stars|Watch What Happens Live with Andy Cohen|Trailblazer Honors|The Arsenio Hall Show|Sherri|The View|The Imagineering Story|BoJack Horseman|MPower|The Jacksons: An American Dream|Master of None|Variety Studio: Actors on Actors|Snoops|Marvel's Moon Girl and Devil Dinosaur|Doctor Odyssey|American Horror Story|Number One on the Call Sheet|The Late Show with Stephen Colbert|Golden Globe Awards|The Emmy Awards|Alien Nation,2.9166
Sacha Baron Cohen,/irirhgOX0siCyqvMrt2hoJpXfOG.jpg,Sacha,Cohen,SBC,1971-10-13,1971.0,"Hammersmith, London, England, UK",False,,Madagascar,This Morning|The Simpsons|The Daily Show|Friday Night with Jonathan Ross|Today|LIVE with Kelly and Mark|Icons|The Tonight Show with Jay Leno|Golden Globe Awards|Da Ali G Show|Da Ali G Show|Da Ali G Show|Late Night with Conan O'Brien|Borat’s American Lockdown & Debunking Borat|Borat's Television Programme|The Tonight Show with Conan O'Brien|Saturday Night Live|The Oscars|Late Night with Conan O'Brien|Late Night with Conan O'Brien|Late Night with Seth Meyers|Curb Your Enthusiasm|Evening Urgant|The Zen Diaries of Garry Shandling|Variety Studio: Actors on Actors|Who Is America?|Disclaimer|Eastbound & Down|German Comedy Award|MTV Europe Music Awards|MTV Europe Music Awards|The Spy|Ali G: Rezurection|Close Up with The Hollywood Reporter|Sat.1-Frühstücksfernsehen|The 11 O'Clock Show|Borat's Guide to Britain|Parkinson|The Alternative Christmas Message|The Ellen DeGeneres Show|F2F|Ironheart|Top of the Pops|Jimmy Kimmel Live!|Jimmy Kimmel Live!|MTV Movie & TV Awards,2.9136
Colin Firth,/4VBeYEUQbfhnivdkqInM36u5fda.jpg,Colin,Firth,CF,1960-09-10,1960.0,"Grayshott, Hampshire, England, UK",False,,Kingsman: The Secret Service|Kingsman: The Golden Circle|1917,"This Morning|The Ellen DeGeneres Show|Pride and Prejudice|The Daily Show|LIVE with Kelly and Mark|The View|The Tonight Show with Jay Leno|The Early Show|The Staircase|The Jay Leno Show|Hallmark Hall of Fame|Lost Empires|GMTV|Live from Studio Five|OK! TV|Saturday Night Live|Performance|Wetten, dass..?|Performance|The Ruth Rendell Mysteries|Nostromo|Lockerbie: A Search for Truth|Young Sherlock|The Tonight Show Starring Jimmy Fallon",2.9119
Simon Pegg,/jw8bEEoTOithyNf0qxu4Zt1yaKp.jpg,Simon,Pegg,SP,1970-02-14,1970.0,"Brockworth, Gloucestershire, England, UK",False,,Star Trek|Mission: Impossible - Ghost Protocol|Ready Player One,Top Gear|I Am Not an Animal|Spaced|This Morning|Big Train|Doctor Who Confidential|I'm Alan Partridge|The Friday Night Project|Is It Bill Bailey?|Staged|Icons|Asylum|Big Fat Quiz|Ant & Dec's Saturday Night Takeaway|Randall & Hopkirk (Deceased)|Hippies|Late Night with Conan O'Brien|Faith in the Future|Alan Carr: Chatty Man|Agent Elvis|That Was the Week We Watched|Doctor Who|Doctor Who|Dr. Terrible's House of Horrible|Doctor Who Confidential|The Grand Tour|The Undeclared War|The Boys Presents: Diabolical|Six Pairs of Pants|Randy Cunningham: 9th Grade Ninja|Scott Pilgrim Takes Off|The Graham Norton Show|Phineas and Ferb|Black Books|Star Wars: The Clone Wars|SNL Korea|Sock or Hat?|Running Man|Truth Seekers|A Night with the Stars|Band of Brothers|The Boys|Quentin Blake's Box of Treasures|Geeking Out|WondLa|Phineas and Ferb|GQ Presents: Iconic Characters|Monty Python's Best Bits (Mostly)|Archer|Conan|Morgenmagazin|Quentin Blake's Box of Treasures|Robot Chicken|Robot Chicken|Look Around You|Look Around You|The Dark Crystal: Age of Resistance|The One Show|The Daily Show|Saturday Live|We Know Where You Live|EPIKASE,2.9019
Thandiwe Newton,/hZQLvxj7nV7pBrRyWTvWVz1CDi8.jpg,Thandiwe,Newton,TN,1972-11-06,1972.0,"London, England, UK",False,,The Pursuit of Happyness|2012,American Dad!|The Slap|Westworld|The Daily Show|Rogue|RuPaul's Drag Race|The Late Late Show with Craig Ferguson|The Graham Norton Show|Line of Duty|The Late Late Show with James Corden|Women Make Film: A New Road Movie Through Cinema|Human Resources|Close Up with The Hollywood Reporter|The Tonight Show Starring Jimmy Fallon|ER|The Big Narstie Show|RuPaul's Drag Race|The Late Show with Stephen Colbert|Off Camera with Sam Jones|Big Mouth|Variety Studio: Actors on Actors|The Wanted Man|Rogue|Big Mouth|Wednesday|Jimmy Kimmel Live!|Jimmy Kimmel Live!|Elle Style Awards,2.8829
Jon Voight,/oxLsItDwLddXu8YYJCfkddYNejL.jpg,Jon,Voight,JV,1938-12-29,1938.0,"Yonkers, New York, USA",False,,Transformers|Fantastic Beasts and Where to Find Them,Seinfeld|The Tony Danza Show|Ray Donovan|Jimmy Kimmel Live!|LIVE with Kelly and Mark|The View|E! True Hollywood Story|Baby Geniuses Television Series|Naked City|Gunsmoke|Return to Lonesome Dove|Cimarron Strip|Wogan|The Defenders|The Defenders|The Oscars|The Late Late Show with Craig Kilborn|Lone Star|Jack and the Beanstalk: The Real Story|Friends of Chabad|Gunsmoke|Gunsmoke|Noah's Ark|Pope John Paul II|Shatner's Raw Nerve|Close Up with The Hollywood Reporter|Brando: The Documentary|Golden Globe Awards|Golden Globe Awards|Golden Globe Awards|Golden Globe Awards|The Tonight Show Starring Johnny Carson|24|12 O'Clock High|Uprising|Tucker Carlson Today|The Merv Griffin Show,2.8783
Jesse Eisenberg,/yYhwWRcxDHTn63gSEF1vnDAD7cD.jpg,Jesse,Eisenberg,JE,1983-10-05,1983.0,"New York City, New York, USA",False,,The Social Network|Zombieland|Now You See Me|Batman v Superman: Dawn of Justice|Now You See Me 2|Zack Snyder's Justice League,The Late Show with Stephen Colbert|Late Night with Conan O'Brien|Saturday Night Live|Penn & Teller: Fool Us|Top Gear|Fleishman Is in Trouble|Late Night with Seth Meyers|Teen Choice Awards|Sucré salé|Saturday Night Live|The Newsroom|The Last Leg|Get Real|The Tonight Show Starring Jimmy Fallon|Modern Family|Conan|The Graham Norton Show|Real Time with Bill Maher|The Kelly Clarkson Show|Quotidien|The Daily Show|The Apartment|The One Show|Golden Globe Awards|The Oscars|Jimmy Kimmel Live!|Late Night with Seth Meyers|Tony Awards,2.8757
Mickey Rooney,/eYuayEC3xhXQf3Z1Cy6AVMEcgZb.jpg,Mickey,Rooney,MR,1920-09-23,1920.0,"Brooklyn, New York City, New York, USA",False,,Night at the Museum,"The Norm Show|The Simpsons|The Dick Powell Show|Burke's Law|Kung Fu: The Legend Continues|The Colgate Comedy Hour|The Adventures of the Black Stallion|Kraft Suspense Theatre|The Golden Girls|The Care Bears|The Lucy Show|E! True Hollywood Story|Naked City|Mike Hammer, Private Eye|Full House|Combat!|Night Gallery|The Ed Sullivan Show|General Electric Theater|Private Screenings|Mickey|The Twilight Zone|ER|Above the Line|Rawhide|The Fugitive|Schlitz Playhouse of Stars|This Is Your Life|Pete and Gladys|The Dean Martin Show|Conan the Adventurer|MGM: When the Lion Roars|The Steve Allen Show|The Match Game|One of the Boys|The Oscars|Hey Mulligan|Startime|Jack's Place|The George Gobel Show|This Is Your Life|The Judy Garland Show|The Love Boat|The Jack Benny Program|Playhouse 90|Burt Reynolds' Conversations with...|The Dick Powell Show|The Dick Powell Show|The Bob Hope Show|Arrest and Trial|Tonight Starring Jack Paar|Dan August|Murder, She Wrote|Celebrity Ghost Stories|December Bride|Bob Hope Presents the Chrysler Theatre|The Carol Burnett Show|The Steve Allen Show|The Steve Allen Show|The Mike Douglas Show|The Hollywood Palace|What's My Line?|Legends|The Red Skelton Show|American Dad!|The Danny Thomas Hour|The Tonight Show Starring Johnny Carson|The Wonderful World of Disney|Wagon Train|The Jerry Lewis Show|Great Performances|The Wonderful World of Disney|Tony Awards|Golden Globe Awards|Golden Globe Awards|Remember WENN|Bob Hope Presents the Chrysler Theatre|Omnibus|The Investigators|Rowan & Martin's Laugh-In",2.8579
Johnny Knoxville,/7XDKsHsLC4uNYaGsuWG1tQXWRnu.jpg,Johnny,Knoxville,JK,1971-03-11,1971.0,"Knoxville, Tennessee, USA",False,,Men in Black II,"The Ellen DeGeneres Show|Family Guy|Jimmy Kimmel Live!|The Daily Show|Viva La Bam|King of the Hill|The Tonight Show with Jay Leno|Jackass|Rove|The Andy Dick Show|Late Night with Conan O'Brien|The Goode Family|Nitro Circus|Rob Dyrdek's Fantasy Factory|Saturday Night Live|Saturday Night Live|Wildboyz|Circus Halligalli|Drunk History|Late Night with Seth Meyers|Unhitched|Reboot|The Graham Norton Show|SpongeBob SquarePants|WWE SmackDown|WWE SmackDown|Ride with Norman Reedus|Ridiculousness|Raw|The Kelly Clarkson Show|The Orville|Drunk History|Hot Ones|Loiter Squad|The Burn with Jeff Ross|Raw|The Prank Panel|The Tonight Show Starring Jimmy Fallon|King of the Hill|Watch What Happens Live with Andy Cohen|Snacked|Password|Agent Elvis|Drunk History|History of the World: Part II|The Vice Guide to Travel|Conan|WWE SmackDown|Everybody's Live with John Mulaney|The Studio|Fear Factor: House of Fear|The Last Frontier|It's Florida, Man.|WWE SmackDown|Jimmy Kimmel Live!|The Simpsons",2.8573
Michelle Williams,/jn3BVMVbIptz2gc6Fhxo1qwJVvW.jpg,Michelle,Williams,MW,1980-09-09,1980.0,"Kalispell, Montana, USA",False,,Shutter Island|Venom|Venom: Let There Be Carnage,Jimmy Kimmel Live!|Home Improvement|Dawson's Creek|The View|The Tonight Show with Jay Leno|Step by Step|Baywatch|The Oscars|E! True Hollywood Story|Cougar Town|MTV Video Music Awards|Dying for Sex|Variety Studio: Actors on Actors|Fosse/Verdon|LIVE with Kelly and Mark|The Late Show with Stephen Colbert|The Graham Norton Show|Close Up with The Hollywood Reporter|Late Night with Jimmy Fallon|Watch What Happens Live with Andy Cohen|The Kelly Clarkson Show|Off Script with The Hollywood Reporter|Golden Globe Awards|The Emmy Awards,2.8481
Viggo Mortensen,/vH5gVSpHAMhDaFWfh0Q7BG61O1y.jpg,Viggo,Mortensen,VM,1958-10-20,1958.0,"Watertown, New York, USA",False,,The Lord of the Rings: The Two Towers|The Lord of the Rings: The Fellowship of the Ring|The Lord of the Rings: The Return of the King|Green Book,The Daily Show|Miami Vice|The Early Show|Late Night with Seth Meyers|Cosmos|Leute heute|Sucré salé|Close Up with The Hollywood Reporter|Beau geste|Real Time with Bill Maher|The Late Show with Stephen Colbert|Reunited Apart|The Revolution Televised|Faut Voir - L'hebdo cinéma|Morgenmagazin|Variety Studio: Actors on Actors|The Kelly Clarkson Show|The Oscars,2.8392
Danny DeVito,/6kO4IN7ndoIGw2JhyhAQN3SFmdx.jpg,Danny,DeVito,DD,1944-11-17,1944.0,"Asbury Park, New Jersey, USA",False,,One Flew Over the Cuckoo's Nest,The Simpsons|Amazing Stories|Jimmy Kimmel Live!|Starsky & Hutch|The Daily Show|Taxi|Friends|Today|Ed|The View|It's Always Sunny in Philadelphia|E! True Hollywood Story|MADtv|Police Woman|Little Demon|Pearl|The Late Late Show with Craig Ferguson|The Associates|The Oscars|Reno 911!|Saturday Night Live|Last Week Tonight with John Oliver|Arnold|Deadbeat|Bette|Made in Hollywood|Saturday Night Live|The Late Late Show with James Corden|Late Night with Seth Meyers|Delvecchio|The Larry Sanders Show|Angie|Father of the Pride|Karen Sisco|Sherri|The Rosie O'Donnell Show|The Kelly Clarkson Show|Goldene Kamera|Goldene Kamera|The Magic Hour|StoryBots: Answer Time|Stars in the House|The Kominsky Method|Saturday Night Live|The Graham Norton Show|History of the World: Part II|The Tonight Show Starring Jimmy Fallon|Abbott Elementary|Variety Studio: Actors on Actors|Welcome to Wrexham|Rick and Morty|Golden Globe Awards|Saturday Night Live|Saturday Night Live|Saturday Night Live|Jimmy Kimmel Live!|Tim Burton: Life in the Line,2.8329
Djimon Hounsou,/tpvtxxvCx2Mb5DV632hmuYlHoiY.jpg,Djimon,Hounsou,DH,1964-04-24,1964.0,"Cotonou, Dahomey [now Benin]",False,,Gladiator|How to Train Your Dragon 2|Guardians of the Galaxy|Furious 7|Shazam!|Captain Marvel,"Jimmy Kimmel Live!|Alias|The View|Soul Food|Dragons: Race to the Edge|ER|Black Panther|The Oscars|BIANCA|The Wild Thornberrys|What If...?|Wayward Pines|The Longest Day in Chang'an|The Kelly Clarkson Show|Invincible|Beverly Hills, 90210",2.828
Matthew Modine,/z974QEHL12qUvLyk6hlWGAmDgom.jpg,Matthew,Modine,MM,1959-03-22,1959.0,"Loma Linda, California, USA",False,,Full Metal Jacket|The Dark Knight Rises,The Tony Danza Show|The Bedford Diaries|Law & Order: Special Victims Unit|Hallmark Hall of Fame|Into the West|So Graham Norton|Weeds|Jack and the Beanstalk: The Real Story|The West Wing|Proof|CAT. 8|Saturday Night Live|100 Years of Warner Bros.|Stranger Things|Hitler: The Rise of Evil|Late Night with Seth Meyers|Zero Day|LIVE with Kelly and Mark|The Better Sister|Lo + plus|The Simpsons|American Cinema|Stranger Things,2.8276
Robin Wright,/d3rIv0y2p0jMsQ7ViR7O1606NZa.jpg,Robin,Wright,RW,1966-04-08,1966.0,"Dallas, Texas, USA",False,,Forrest Gump|Wonder Woman|Blade Runner 2049,House of Cards|Santa Barbara|The Daily Show|LIVE with Kelly and Mark|Richard & Judy|The Colbert Report|The Yellow Rose|The Late Late Show with Craig Ferguson|Empire Falls|The Tonight Show Starring Jimmy Fallon|The Late Show with Stephen Colbert|Saturday Night Live|The Girlfriend|First Ladies|Variety Studio: Actors on Actors|The Kelly Clarkson Show|Sacrée Soirée,2.825
Genesis Rodriguez,/gUI9KADVjfHiI8nMc87hkeaWEF3.jpg,Genesis,Rodriguez,GR,1987-07-29,1987.0,"Miami, Florida, USA",False,,Big Hero 6,Comic Book Men|Prisoner|Time After Time|Big Hero 6 The Series|Neon|The Umbrella Academy|She-Ra and the Princesses of Power|Dame Chocolate|Law & Order: Special Victims Unit|The Fugitive|Doña Bárbara|Lioness|Entourage,2.8174
Kyle Chandler,/66n7XNj1dyYkzCBWR3Lq8Vz4PJ1.jpg,Kyle,Chandler,KC,1965-09-17,1965.0,"Buffalo, New York, USA",False,,The Wolf of Wall Street|Godzilla vs. Kong,Grey's Anatomy|Early Edition|China Beach|Today|LIVE with Kelly and Mark|Homefront|Friday Night Lights|Freddy's Nightmares|The Ellen DeGeneres Show|The Lyon's Den|Hallmark Hall of Fame|Tour of Duty|Super Pumped: The Battle for Uber|What About Joan?|North and South|Bloodline|Robot Chicken|King of the Hill|Mayor of Kingstown|The Kelly Clarkson Show|Family Guy|Late Night with Seth Meyers|Catch-22|American Dad!|Lanterns|Family Guy|Jimmy Kimmel Live!,2.814
Eric Bana,/xIjQVywxkymHbbSO7lD2F9f377W.jpg,Eric,Bana,EB,1968-08-09,1968.0,"Melbourne, Australia",False,,Troy|Star Trek,Today|The Tonight Show with Jay Leno|Kath & Kim|Late Night with Conan O'Brien|Full Frontal|Something in the Air|Rove|Stop Laughing... this is serious|Top Gear|The Joel McHale Show with Joel McHale|Dirty John|UNTAMED|The Graham Norton Show|All Saints|The Weekly with Charlie Pickering|Jimmy Kimmel Live!,2.8107
Vincent Cassel,/KxzpJXyzVnqfouInWLypAND0gL.jpg,Vincent,Cassel,VC,1966-11-23,1966.0,"Paris, France",False,,Shrek|Black Swan,"6 x confiné.e.s|C à vous|Liaison|Great Migrations|Platane|C'est mon histoire|Alice Nevers, le juge est une femme|Lascars|Warburg: A Man of Influence|3000 scénarios contre un virus|Beau geste|Le Late avec Alain Chabat|Fiasco|Burger Quiz|Westworld|Vivement dimanche|Têtàtête(s)|Clique|Hot Ones|Roi de la vanne",2.8099
Matthew Goode,/3XaKKl0bKswTWbJ0Lh9nZ4UdAQo.jpg,Matthew,Goode,MG,1978-04-03,1978.0,"Exeter, Devon, England, UK",False,,The Imitation Game,The Tonight Show with Jay Leno|The Offer|GMTV|Birdsong|Dancing on the Edge|Death Comes to Pemberley|The Good Wife|Downton Abbey|The Poison Tree|Late Night with Seth Meyers|The Crown|Ordeal by Innocence|The Inspector Lynley Mysteries|Agatha Christie's Marple|He Knew He Was Right|A Discovery of Witches|Dept. Q|Roadside Picnic|The One Show|Roots,2.8081
Robert Duvall,/ybMmK25h4IVtfE7qrnlVp47RQlh.jpg,Robert,Duvall,RD,1931-01-05,1931.0,"San Diego, California, USA",False,,The Godfather Part II|The Godfather,The Time Tunnel|Cain's Hundred|Kraft Suspense Theatre|The F.B.I.|The Daily Show|Route 66|Naked City|The Mod Squad|CBS News Sunday Morning|Combat!|Late Night with Conan O'Brien|Alfred Hitchcock Presents|Felony Squad|The Wild Wild West|Run for Your Life|The Fugitive|The Virginian|Bob Hope Presents the Chrysler Theatre|Judd for the Defense|CBS Playhouse|The Lieutenant|Broken Trail|The Defenders|The Defenders|The Outer Limits|The Defenders|The Late Show with Stephen Colbert|The Oscars|Shane|The Fugitive|Hawk|Ike|Lonesome Dove|Route 66|Naked City|Naked City|Naked City|Stoney Burke|Late Night with Seth Meyers|Arrest and Trial|The F.B.I.|The F.B.I.|The F.B.I.|The F.B.I.|Combat!|Combat!|The Outer Limits|American Experience|Mario Puzo's The Godfather: The Complete Novel for Television|The Tonight Show Starring Jimmy Fallon|Saturday Night Live|The Twilight Zone|The Graham Norton Show|Golden Globe Awards|The Mike Douglas Show|The Untouchables|Cimarron Strip|Golden Globe Awards,2.8078
Judy Greer,/j5fyC7BdkhheN9A93ryEvHAP4Nl.jpg,Judy,Greer,JG,1975-07-20,1975.0,"Detroit, Michigan, USA",False,,Dawn of the Planet of the Apes|Jurassic World|Ant-Man|Ant-Man and the Wasp,"How I Met Your Mother|House|The Big Bang Theory|The Tony Danza Show|Modern Family|Family Guy|Jimmy Kimmel Live!|Californication|CSI: Miami|Early Edition|My Name Is Earl|Two and a Half Men|Room 104|Two and a Half Men|Two and a Half Men|Calls|Love Monkey|Miss Guided|ER|Arrested Development|Family Guy|Archer|Glenn Martin, DDS|Love & Money|Maneater|Warren the Ape|Mad Love|It's Always Sunny in Philadelphia|Married|Family Guy|Family Guy|White House Plumbers|Family Guy|Comedy Bang! Bang!|Family Guy|Early Edition|American Dad!|American Dad!|American Dad!|Mom|Star Plates|Just Shoot Me!|Reboot|The Late Late Show with James Corden|BoJack Horseman|Ask the Storybots|Animals.|Oh Baby|Portlandia|Archer|Archer|The Thing About Pam|Family Guy|Kidding|The Kelly Clarkson Show|Do You Want to See a Dead Body?|The First Lady|Match Game|Watch What Happens Live with Andy Cohen|Masters of Sex|Royal Pains|Easy|StoryBots: Answer Time|American Dad!|Family Guy|Off Camera with Sam Jones|The Late Show with Stephen Colbert|Let's Go Luna!|Close Enough|The Eric Andre Show|Conan|Today with Hoda & Jenna|Kiff|Late Night with Seth Meyers|The Five-Star Weekend|Stick",2.8045
