name,profile_path,first_name,last_name,initials,birthday,birth_year,birth_place,is_ivy,height,movie_credits,tv_credits,popularity
Ben Affleck,/8guQqUQ9qsGooDbv7JwOOZX2UUJ.jpg,Ben,Affleck,BA,1972-08-15,1972,"Berkeley, California, USA",False,,"Armageddon|Good Will Hunting|Hollywoodland|Changing Lanes|Pearl Harbor|Reindeer Games|He's Just Not That Into You|Forces of Nature|Chasing Amy|Mallrats|Clerks II|Jay and Silent Bob Strike Back|Dogma|Shakespeare in Love|The Sum of All Fears|Bounce|The Town|Smokin' Aces|Gigli|Extract|Daredevil|Jersey Girl|Man About Town|Glory Daze|Paycheck|Phantoms|537 Votes|Boiler Room|School Ties|To the Wonder|The Third Wheel|200 Cigarettes|Surviving Christmas|The Company Men|Clerk|Joseph: King of Dreams|State of Play|Argo|The Curse of the Bambino|Runner Runner|Going All the Way|Air|Daddy|Batman v Superman: Dawn of Justice|Gone Girl|Richard Linklater: Dream Is Destiny|Halftime|Wanted: The Perfect Guy|Making The Flash: Worlds Collide|Live by Night|Justice League|Clerks III|Dazed and Confused|The Making of the Last Duel|This Is Me…Now|The Accountant|The Greatest Love Story Never Told|Suicide Squad|Buffy the Vampire Slayer|The Roast of Tom Brady|Judge Not: In Defense of Dogma|Daddy and Them|Tracing Amy: The Chasing Amy Doc|The Rip|2013 Boston Red Sox: The Official World Series Film|Back to the Well: 'Clerks II'|Triple Frontier|The Way Back|The Last Thing He Wanted|Ghost Army|Jay and Silent Bob Reboot|The Last Duel|Deep Water|Hypnotic|Tales from the Warner Bros. Lot|The Dark End of the Street|I Am Still Alive|Fahrenheit 9/11|Falling to Earth|Hands of a Stranger|Laddie: The Man Behind the Movies|Making Dazed|Oh, What a Lovely Tea Party|CinemAbility: The Art of Inclusion|Extract: Mike Judge's Secret Recipe|Hey New Hampshire, Let's Vote!|Magnum Dopus|The Tender Bar|Zack Snyder's Justice League|Erection of an Epic - The Making of Mallrats|The Flash|The Accountant²|TMZ Investigates: JLo & Ben: Missed Warning Signs|A Case for Kindness|Reflecting On A Journey: Good Will Hunting 15 Years Later|Armageddon: Target Earth|Animals|The Good Mother|Netflix Tudum 2025|Roadside Attractions with Kevin Smith|Unraveling George|Field of Dreams|E:60 - Dream On: Stories of Boston's Strongest",The Osbournes|Inside the Actors Studio|The Ellen DeGeneres Show|Jimmy Kimmel Live!|The Daily Show|Today|LIVE with Kelly and Mark|The Torkelsons|This Week|The View|The Tonight Show with Jay Leno|The Early Show|Finding Your Roots|MADtv|Making the Video|Celebrities Uncensored|The Voyage of the Mimi|Revealed with Jules Asner|Against the Grain|The Oscars|The Late Late Show with Craig Kilborn|ABC Afterschool Special|TRL|The Tonight Show Starring Jimmy Fallon|Saturday Night Live|The Late Late Show with James Corden|The Kelly Clarkson Show|The Tonight Show Starring Jimmy Fallon|Golden Globe Awards|Teen Choice Awards|Celebrity Poker Showdown|History 101|Entertainment Tonight|Saturday Night Live|The Graham Norton Show|Real Time with Bill Maher|Directors on Directors|Variety Studio: Actors on Actors|El hormiguero|The Grammys|The Second Voyage of the Mimi|Project Greenlight|Believers: Boston Red Sox|Jimmy Kimmel Live!,10.6703
Rosamund Pike,/8ObNklHDi2hjdz0ayzJFB9jtqzm.jpg,Rosamund,Pike,RP,1979-01-27,1979,"Hammersmith, London, England, UK",False,,Pride & Prejudice|Fracture|The Libertine|An Education|Doom|Die Another Day|Burning Palms|Made in Dagenham|Promised Land|Barney's Version|Fugitive Pieces|Surrogates|The Big Year|Jack Reacher|Wrath of the Titans|Johnny English Reborn|Jackboots on Whitehall|The World's End|A Long Way Down|Everything or Nothing|The Devil You Know|Freefall|Gone Girl|Saltburn|Hector and the Search for Happiness|Completing the Golden Mile: The Making of The World's End|What We Did on Our Holiday|Hallow Road|The Organ Grinder's Monkey|Return to Sender|Jack Reacher: When the Man Comes Around|The Man with the Iron Heart|A United Kingdom|In the Grey|Now You See Me: Now You Don't|A Rather English Marriage|Beirut|Hostiles|7 Days in Entebbe|The Informer|A Private War|Radioactive|The Human Voice|I Care a Lot|Die Another Day: From Script to Screen|Shaken and Stirred on Ice|Ladies First|The Tower|Wife & Dog|National Theatre Live: Inter Alia|Reggie & Thunderbirds: No Strings Attached|Evidence of it All,Golden Globe Awards|Wives and Daughters|Love in a Cold Climate|Late Night with Seth Meyers|The Late Show with Stephen Colbert|Archibald's Next Big Thing Is Here!|Women in Love|Thunderbirds Are Go!|Watership Down|State of the Union|Archibald's Next Big Thing|The Wheel of Time|The Graham Norton Show|Off Camera with Sam Jones|The Windsors: Inside the Royal Dynasty|The Tonight Show Starring Jimmy Fallon|Thumblite|Morgenmagazin|The Last Leg|Variety Studio: Actors on Actors|The One Show|Foyle's War|Moominvalley|HBO First Look,6.6785
Neil Patrick Harris,/r2twLWLwDpKJ7JyhWsD1YsL7rJV.jpg,Neil,Harris,NPH,1973-06-15,1973,"Albuquerque, New Mexico, USA",False,,"Starship Troopers|Prop 8: The Musical|Cloudy with a Chance of Meatballs|Harold & Kumar Go to White Castle|Animal Room|Undercover Brother|Harold & Kumar Escape from Guantanamo Bay|Batman: Under the Red Hood|The Smurfs|Justice League: The New Frontier|The Christmas Wish|Beastly|The Muppets|Yes, Virginia|Clara's Heart|A Very Harold & Kumar Christmas|The Christmas Blessing|The Best and the Brightest|The Smurfs 2|Sweeney Todd: The Demon Barber of Fleet Street in Concert|The Wedding Dress|Company|Cloudy with a Chance of Meatballs 2|Sesame Street: 40 Years of Sunny Days|Snowbound: The Jim and Jennifer Stolpa Story|Robot Chicken: DC Comics Special|Too Good to Be True|The Best of Disney: 50 Years of Magic|A Million Ways to Die in the West|Gone Girl|The Out List|The Man in the Attic|The Making of Sweeney Todd at the San Francisco Symphony|My Antonia|The Penguins of Madagascar: Operation Blowhole|Sudden Fury|Billion Dollar Babies: The True Story of the Cabbage Patch Kids|American Reunion|Cold Sassy Tree|Purple People Eater|Time Out: The Truth About HIV, AIDS and You|The Next Best Thing|The Proposition|The Golden Blaze|The Making of Dr. Horrible's Sing-Along Blog|Dolly Parton's Pet Gala|The Mesmerist|In Their Own Words: Jim Henson|Stranger in the Family|Group Therapy|Eloise Goes to School|Summer of Camp Caprice|Dr. Horrible's Sing-Along Blog|For Our Children|Through a Dog's Eyes|The Earth Day Special|This Is MST3K|Doctor Who: 60th Anniversary Specials|Downsizing|Cats & Dogs: The Revenge of Kitty Galore|Home Fires Burning|Elton John Live: Farewell from Dodger Stadium|Dracula's Daughter vs. the Space Brains|Neil Patrick Harris: Circus Awesomeus|The Words That Built America|A Snow White Christmas: Opening Night|Not Our Son|Death from Above: The Making of 'Starship Troopers'|Legacy of Sin: The William Coit Story|Attack of the 50-foot Gummi Bear|A First Look at Batman: Under the Red Hood|Steve's First Bath|Beyond All Boundaries|Elton John: I'm Still Standing - A Grammy Salute|Mickey’s 90th Spectacular|Wig|Still Laugh-In: The Stars Celebrate|Disney Heroes Volume 1|Star Wars: Galaxy's Edge - Adventure Awaits|The Matrix Resurrections|Disney Parks Christmas Day Parade|Dads|Epcot International Festival of the Holidays – Candlelight Processional|Commentary! The Musical|Serenity|The Unbearable Weight of Massive Talent|8-Bit Christmas|Coded: The Hidden Love of J.C. Leyendecker|Doctor Who at the Proms|Cabaret: The Musical That Changed Musicals|Sunny Dancer|Sesame Street: Elmo and Friends: The Letter Quest and Other Magical Tales|The Wonderful World of Disney: Magical Holiday Celebration","Captain Planet and the Planeteers|Murder, She Wrote|Sesame Street|Son of the Beach|The Simpsons|Larry King Live|The Ellen DeGeneres Show|The Tony Danza Show|Glee|Stark Raving Mad|Boomtown|Static Shock|How I Met Your Mother|Jimmy Kimmel Live!|Justice League|Jack & Bobby|Touched by an Angel|Doogie Howser, M.D.|LIVE with Kelly and Mark|Ed|The Legend of Tarzan|Capitol Critters|The Graham Norton Show|Jeopardy!|Quantum Leap|The Early Show|Finding Your Roots|Blossom|The Colbert Report|Dr. Horrible's Sing-Along Blog|Will & Grace|Homicide: Life on the Street|Hallmark Hall of Fame|Late Night with Conan O'Brien|Million Dollar Password|Adventure Time|The Outer Limits|Spike TV VGA Video Game Awards|Family Guy|Brain Games|Numb3rs|The Late Late Show with Craig Ferguson|American Horror Story|The Daily Show|Billy on the Street|Hamish and Andy's Gap Year|Best Time Ever with Neil Patrick Harris|Late Night with Seth Meyers|Punk'd|Saturday Night Live|A Series of Unfortunate Events|Top Chef Masters|Genius Junior|RuPaul's Drag Race|Mystery Science Theater 3000|The Tonight Show Starring Jimmy Fallon|Stephen Fry: Out There|Home Movie: The Princess Bride|The Penguins of Madagascar|Me, Eloise|Carpool Karaoke: The Series|Uncoupled|Hot Country Nights|The Kelly Clarkson Show|Joan of Arc|The Reichen Show|The View|Rachael Ray|Hot Ones|Spider-Man: The New Animated Series|The View|Watch What Happens Live with Andy Cohen|Law & Order: Criminal Intent|Drag Me to Dinner|Tony Awards|Entertainment Tonight|The Oscars|Neil's Puppet Dreams|Me, Eloise|How I Met Your Father|Visible: Out on Television|Off Camera with Sam Jones|B.L. Stryker|Late Night with Jimmy Fallon|Get Organized with The Home Edit|Big Brother|Batman: The Brave and the Bold|Conan|It's a Sin|Beat Bobby Flay|The Megan Mullally Show|Celebrity Family Feud|Today with Hoda & Jenna|In Their Own Words|Take Two with Phineas and Ferb|Dexter: Resurrection|Entertainment Tonight|Fraggle Rock: Rock On!|Robot Chicken|What's in the Box?|At Home with Amy Sedaris|Child Star Confidential",2.0033
Tyler Perry,/8KU0OizemVLrERXt5HJIa0PAkIN.jpg,Tyler,Perry,TP,1969-09-14,1969,"New Orleans, Louisiana, USA",False,,I Can Do Bad All By Myself|Star Trek|Madea's Class Reunion - The Play|Why Did I Get Married Too?|Adele One Night Only|Tyler Perry's The Family That Preys|Good Deeds|Madea Goes to Jail|2021 Rock & Roll Hall of Fame Induction Ceremony|Diary of a Mad Black Woman|Meet the Browns|Madea's Family Reunion|Why Did I Get Married?|Madea's Big Happy Family|Tyler Perry's Madea's Big Happy Family - The Play|Tyler Perry: Man of Many Faces|Alex Cross|Madea Goes to Jail - The Play|Madea's Witness Protection|Eddie Murphy: One Night Only|Tyler Perry's Madea Gets A Job - The Play|A Madea Christmas|Gone Girl|The Single Moms Club|Tyler Perry's A Madea Christmas - The Play|Maxine's Baby: The Tyler Perry Story|Tyler Perry's Madea's Neighbors from Hell - The Play|Tyler Perry's Madea's Tough Love|Joe's College Road Trip|Madea's Destination Wedding|Brain on Fire|Teenage Mutant Ninja Turtles: Out of the Shadows|Boo! A Madea Halloween|The Passion|Tyler Perry's Madea on the Run - The Play|The Black List: Volume Two|The Star|Boo 2! A Madea Halloween|A Madea Family Funeral|Vice|Aretha! A Grammy Celebration for the Queen of Soul|Tyler Perry's I Can Do Bad All By Myself - The Play|Tyler Perry's Diary of a Mad Black Woman - The Play|Tyler Perry's Madea's Family Reunion - The Play|Those Who Wish Me Dead|A Fall from Grace|Tyler Perry's Madea's Farewell - The Play|Don't Look Up|PAW Patrol: The Movie|Tyler Perry's A Madea Homecoming|John Lewis: Celebrating a Hero|Why Did I Get Married Again?|Madea’s Christmas Special,The Tony Danza Show|LIVE with Kelly and Mark|The Tyra Banks Show|The View|Tamron Hall|The Tonight Show with Jay Leno|Tyler Perry's House of Payne|A Little Late with Lilly Singh|GMTV|The Kelly Clarkson Show|Kids' Choice Awards|The Late Late Show with Craig Ferguson|Chelsea|The Graham Norton Show|The Tonight Show Starring Jimmy Fallon|Carpool Karaoke: The Series|America's Next Top Model|Sherri|Hart to Heart|Taraji's White Hot Holidays|OBJECTified|Deadline: Crime with Tamron Hall|Watch What Happens Live with Andy Cohen|America's Next Top Model|Rachael Ray|The View|LIVE with Kelly and Mark|Who's Talking to Chris Wallace?|Love Thy Neighbor|Wahl Street|The Daily Show|The Tonight Show Starring Jimmy Fallon|Entertainment Tonight|#blackAF|Jay Leno's Garage|The Oscars|Harry & Meghan|The Late Late Show with James Corden|Late Night with Seth Meyers|Conan|Directors on Directors|JANET JACKSON.|Seen & Heard: The History of Black Television|Jimmy Kimmel Live!|People's Choice Awards,2.0441
Carrie Coon,/vWChiHhXFjZVKC6HbACyyRFmdW4.jpg,Carrie,Coon,CC,1981-01-24,1981,"Copley, Ohio, USA",False,,Boston Strangler|His Three Daughters|Ghostbusters: Frozen Empire|Gone Girl|Another Happy Day|Strange Weather|The Keeping Hours|Lake George|Izzy Gets the F*ck Across Town|Kin|One in a Million|The Post|Widows|Great Choice|The Legacy of a Whitetail Deer Hunter|Avengers: Infinity War|The Nest|Ghostbusters: Afterlife|Barbecue|Little Things Are Scary|Is / Was \ Will|Harmonia|This Ordinary Thing|Avengers: Endgame,Intelligence|What If...?|The Leftovers|Law & Order: Special Victims Unit|The Playboy Club|Ironside|Fargo|Jimmy Kimmel Live!|Late Night with Seth Meyers|The Tonight Show Starring Jimmy Fallon|Watch What Happens Live with Andy Cohen|The Sinner|The Gilded Age|The Late Show with Stephen Colbert|The White Lotus|The Emmy Awards|The Simpsons|LIVE with Kelly and Mark,4.0943
Kim Dickens,/yr6kstI1hdLP6LXz2xyBB4ovduj.jpg,Kim,Dickens,KD,1965-06-18,1965,"Huntsville, Alabama, USA",False,,"The Gift|The Good Nurse|House of Sand and Fog|The Blind Side|Mercury Rising|Great Expectations|Red|Hollow Man|Thank You for Smoking|Palookaville|Zero Effect|The White River Kid|One Way to Valhalla|Footloose|Voice from the Grave|Wild Tigers I Have Known|Things Behind the Sun|At Any Price|Gone Girl|Reviving Ophelia|Truth or Consequences, N.M.|Miss Peregrine's Home for Peculiar Children|Fear the Walking Dead: Best of Madison|Committed|Lizzie|Goodnight, Joseph Parker|Deadwood: The Movie|The Highwaymen|Land|Two Mothers for Zachary|The In Between|Heart Full of Rain|1%",Deadwood|Numb3rs|Spin City|Friday Night Lights|Lost|New York News|Out of Order|FlashForward|Treme|Fear the Walking Dead|White Collar|Sons of Anarchy|House of Cards|Briarpatch|The Better Sister|Geeking Out|Seitenblicke|Bottomless Brunch at Colman's,1.6669
Patrick Fugit,/bsONcodcqRKV97p1Oo1jcPkEnDA.jpg,Patrick,Fugit,PF,1982-10-27,1982,"Salt Lake City, Utah, USA",False,,Almost Famous|The Good Life|Isip the Warrior|Cirque du Freak: The Vampire's Assistant|Spun|Bickford Shmeckler's Cool Ideas|Saved!|Wristcutters: A Love Story|Cinema Verite|The Amateurs|Horsemen|Dead Birds|We Bought a Zoo|Thanks for Sharing|Gone Girl|White Oleander|The Strongest Man|Queen of Earth|Alex & the List|Babylon|Looking for David|Jake Gyllenhaal Challenges the Winner of the Nobel Peace Prize|First Man|Rita Mahtoubian is Not a Terrorist|Robert the Bruce|A Name Without a Place|My Heart Can't Beat Unless You Tell It To|Living with Lew|Stray Dog,House|MADtv|ER|Love & Death|Outcast|Punk'd|MADtv|Treadstone,0.8833
David Clennon,/jLOf8nYolcb4P8LUDOW7QK5Y9pH.jpg,David,Clennon,DC,1943-05-10,1943,"Waukegan, Illinois, United States",False,,"The Thing|Being There|And the Band Played On|Original Sins|Star 80|The Couch Trip|Matinee|Ladies and Gentlemen, the Fabulous Stains|Light Sleeper|The Paper Chase|Sweet Dreams|The Day the Bubble Burst|Downtown|Missing|Constellation|Grace of My Heart|Breaking Out|Life of the Party|Special Bulletin|Falling in Love|The Image|He's My Girl|Tecumseh: The Last Warrior|Lars Shrike Walks the Night|The Staircase|Billy in the Lowlands|Gray Lady Down|The Agency|Mr. Jones|The Greatest|Reward|The 11th Green|Gideon's Trumpet|Mad City|Conspiracy: The Trial of the Chicago 8|Two Crimes|The Men of Outpost 31|Saving Sarah Cain|Flags of Our Fathers|Dr. Del|The Thing: Terror Takes Shape|Nurses on the Line: The Crash of Flight 7|Go Tell the Spartans|Hide in Plain Sight|Gone Girl|Vacation|Blood & Orchids|Ghost Phone|Reversion|Amigo Undead|Man Trouble|Playing by Heart|Betrayed|Danger in Paradise|Legal Eagles|Extraordinary Measures|Black Widow Murders: The Blanche Taylor Moore Story|The Migrants|The Good Doctor|The Right Stuff|Best Kept Secrets|Helter Skelter|Coming Home|The Trouble with Dick|Silver City|Panic in Echo Park|The Escape Artist|Bound for Glory|The Visit|Story Theatre|On the Yard|1945A|Hanna K.|J. Edgar|Marriage Is Alive and Well|Crime Club|Welcome to the Men's Group|The Seagull|Syriana|The Sound|The Thing Expanded|Days with Dandekar","Murder, She Wrote|October Road|Saved|Sledge Hammer!|Numb3rs|Once and Again|thirtysomething|Dream On|The Agency|Joan of Arcadia|Ghost Whisperer|Mission Hill|Star Trek: Voyager|Beauty and the Beast|Crossing Jordan|In Justice|Cybill|The New Alfred Hitchcock Presents|NewsRadio|LAX|Maximum Bob|Close to Home|Scrubs|Hallmark Hall of Fame|Just Shoot Me!|ER|Boston Legal|The Philanthropist|Family Law|Almost Perfect|Park Place|Barney Miller|Barney Miller|WKRP in Cincinnati|Weeds|The West Wing|From the Earth to the Moon|Grey's Anatomy|The Mentalist|Creepshow|From the Earth to the Moon|Farmed and Dangerous|Prison Break|House of Cards|NCIS|Barney Miller|Barney Miller|Barney Miller|Strong Medicine|Kojak|Great Performances",0.8474
Lisa Banes,/1e3RUVpgdeDXB42c3H0ZRc1Pjk8.jpg,Lisa,Banes,LB,1955-07-09,1955,"Chagrin Falls, Ohio, USA",False,,"Dragonfly|Mother, May I Sleep with Danger?|The Presence|Cocktail|Pumpkin|The Hotel New Hampshire|Marie: A True Story|Combustion|The Avenging Angel|Revenge on the Highway|Lieberman in Love|Sudden Fury|The Strongest Man|Gone Girl|Look Back in Anger|Cries from the Heart|My Son Is Innocent|Legally Blondes|A Cure for Wellness|Miami Rhapsody|Young Guns|Last Exit to Earth|Freedom Writers|A Killer Among Us|One Police Plaza|Six Women|Brothel|Without Limits","L.A. Law|Murder, She Wrote|Six Feet Under|American Dreamer|Son of the Beach|Spenser: For Hire|Desperate Housewives|China Beach|The Unit|In Justice|Roseanne|Frasier|The Practice|The King of Queens|The Equalizer|Out of Practice|Boston Legal|High Society|Girls Club|The Trials of Rosie O'Neill|Psych|Perception|Hemingway|Law & Order: Special Victims Unit|Rosewood|Kane & Abel|The Orville|Murder One|Masters of Sex|Star Trek: Deep Space Nine|Too Rich: The Secret Life of Doris Duke|Saved|Them|Once Upon a Time|The Good Wife|Leg Work|Madam Secretary|NCIS",0.5766
Missi Pyle,/lKMPTI0PbPv6kGQiublwHOp73Ff.jpg,Missi,Pyle,MP,1972-11-16,1972,"Houston, Texas, USA",False,,Charlie and the Chocolate Factory|Galaxy Quest|Big Fish|Unseen|A Tourist's Guide to Love|Just My Luck|Bringing Down the House|Glitter & Doom|Visioneers|Along Came Polly|Pretty Ugly People|Anchorman: The Legend of Ron Burgundy|Entry Level|Soccer Mom|Taking Chances|The Moon and Back|DodgeBall: A True Underdog Story|Stormbreaker|Harold & Kumar Escape from Guantanamo Bay|Exposed|The Lottery|Sperm Donor|American Crude|BachelorMan|Barry Munday|Bring It On: Cheer Or Die|Spring Breakdown|Josie and the Pussycats|Miss Nobody|A Cinderella Story: Once Upon a Song|The Artist|Percy Jackson: Sea of Monsters|Teen Titans Go! & DC Super Hero Girls: Mayhem in the Multiverse|Let It Snow|My Uncle Rafael|The Face is Familiar|A Big Gay Hairy Hit! Where the Bears Are: The Documentary|Gone Girl|Kiss Me|Just Before I Go|Showing Up|If You Were the Last|A Haunted House 2|Cock N' Bull 3|Mojave Phone Booth|A Fork in the Road|The Civilization of Maxwell Bright|Captain Fantastic|Where the Bears Are 4|Empire Waist|A Hollywood Christmas|Live!|50 First Dates|Pandemic|Hollywood Adventures|Meet Market|Director's Cut|As Good as It Gets|Slash|Miles|Uncle Nick|All That We Love|Feast of Love|Emma's Chance|Goth Fitness|Deidra & Laney Rob a Train|Jumanji: Welcome to the Jungle|Soul Plane|Traffik|Don't Be a Hero|Nobody's Fool|Ma|Miss Arizona|Still Waiting...|Grace|Internet Famous|Unthinkable|Dragula|Walk. Ride. Rodeo.|Home Alone 4|Ghosting: The Spirit of Christmas|Deported|Never Surrender: A Galaxy Quest Documentary|Transparent: Musicale Finale|The Artist: The Making of an American Romance|La Classe américaine|Trick|The Cottonwood|Dropping The Soap|For Worse|Mermaid|Granite Rapids Moon|The Life and Deaths of Wilson Shedd|Bad Counselors|Killing Vivian|Don’t Look Inside|Crystal Cross,"Mad About You|Numb3rs|American Dad!|Family Guy|Ally McBeal|Heroes|Friends|My Name Is Earl|Two and a Half Men|The Wayne Brady Show|Roswell|Pushing Daisies|Boston Legal|In Plain Sight|Mr. Mayor|Sing It!|Doogie Kamealoha, M.D.|Star Trek: Lower Decks|Another Period|Another Period|Cleaners|A Tale Dark & Grimm|Bordertown|The Mentalist|Jennifer Falls|The Mindy Project|Harlan Coben's Shelter|The New V.I.P.'s|Frasier|The Mr. Peabody & Sherman Show|Mary + Jane|Don't Trust the B---- in Apartment 23|Y: The Last Man|$#*! My Dad Says|Law & Order: Special Victims Unit|Impulse|The Reichen Show|The Life & Times of Tim|Grey's Anatomy|Up All Night|Warehouse 13|Archer|To Tell the Truth|Kocktails With Khloé|The Great North|Rizzoli & Isles|2 Broke Girls|Hot in Cleveland|Infomercials|The Crazy Ones|1600 Penn|Z Nation|Mom|The Sarah Silverman Program.|Dirty John|The Exes|Bob Hearts Abishola|The Drew Carey Show|Whole Day Down|Battery Park|The Sex Lives of College Girls|25 Words or Less|The Unicorn|The Wedding Bells|Celebrity Beef|The Soul Man|Dog Whisperer|Dinner at Tiffani's",1.8364
